,dataset,method,replicate,cd,acc,times,memgb,n,k,ils,seqlen,gtee,ad,gtype
983,avian-sim,QR*,3,18,0,17.09,0.102808,48,200,2X,500,0.5450222222222241,0.3550444444444442,est
984,avian-sim,QR*,4,26,0,17.28,0.101976,48,200,2X,500,0.6179333333333336,0.35077777777777797,est
985,avian-sim,QR*,5,18,0,16.8,0.10562,48,200,2X,500,0.6148666666666663,0.35206666666666614,est
986,avian-sim,QR*,6,24,0,17.3,0.102476,48,200,2X,500,0.6209333333333327,0.3550222222222218,est
987,avian-sim,QR*,7,16,0,16.78,0.101864,48,200,2X,500,0.6170888888888888,0.35166666666666635,est
988,avian-sim,QR*,8,18,0,15.57,0.102352,48,200,2X,500,0.6215777777777773,0.35588888888888903,est
989,avian-sim,QR*,9,32,0,16.88,0.104608,48,200,2X,500,0.6176666666666655,0.35284444444444385,est
990,avian-sim,QR*,10,14,0,16.86,0.103212,48,200,2X,500,0.5462666666666672,0.35728888888888877,est
991,avian-sim,QR*,11,26,0,18.19,0.105576,48,200,2X,500,0.5490666666666671,0.35237777777777735,est
992,avian-sim,QR*,12,26,0,17.36,0.102632,48,200,2X,500,0.5413999999999999,0.3525555555555555,est
993,avian-sim,QR*,13,24,0,17.78,0.102964,48,200,2X,500,0.5454444444444456,0.35059999999999986,est
994,avian-sim,QR*,14,28,0,18.19,0.101916,48,200,2X,500,0.5392444444444453,0.35419999999999985,est
995,avian-sim,QR*,15,22,0,16.57,0.107508,48,200,2X,500,0.5440000000000011,0.35491111111111073,est
996,avian-sim,QR*,16,24,0,44.35,0.101664,48,200,2X,500,0.5424666666666673,0.35273333333333334,est
997,avian-sim,QR*,17,22,0,45.03,0.103704,48,200,2X,500,0.5428000000000004,0.3566888888888889,est
998,avian-sim,QR*,18,18,0,47.74,0.101672,48,200,2X,500,0.5353111111111117,0.35311111111111093,est
999,avian-sim,QR*,19,24,0,47.4,0.103224,48,200,2X,500,0.5460444444444454,0.3547111111111113,est
1000,avian-sim,optimal,0,12,0,1.24,0.038924,48,200,2X,500,0.5431777777777778,0.3538666666666666,est
1001,avian-sim,optimal,1,14,0,1.21,0.039048,48,200,2X,500,0.5377111111111125,0.3527777777777777,est
1002,avian-sim,optimal,2,14,0,1.25,0.0397,48,200,2X,500,0.5404444444444453,0.3543333333333323,est
1003,avian-sim,optimal,3,8,0,1.22,0.0395,48,200,2X,500,0.5450222222222241,0.3550444444444442,est
1004,avian-sim,optimal,4,14,0,1.22,0.038156,48,200,2X,500,0.6179333333333336,0.35077777777777797,est
1005,avian-sim,optimal,5,6,0,1.24,0.038632,48,200,2X,500,0.6148666666666663,0.35206666666666614,est
1006,avian-sim,optimal,6,8,0,1.26,0.038804,48,200,2X,500,0.6209333333333327,0.3550222222222218,est
1007,avian-sim,optimal,7,4,0,1.25,0.038324,48,200,2X,500,0.6170888888888888,0.35166666666666635,est
1008,avian-sim,optimal,8,16,0,1.24,0.039784,48,200,2X,500,0.6215777777777773,0.35588888888888903,est
1009,avian-sim,optimal,9,18,0,1.27,0.044068,48,200,2X,500,0.6176666666666655,0.35284444444444385,est
1010,avian-sim,optimal,10,10,0,1.22,0.040692,48,200,2X,500,0.5462666666666672,0.35728888888888877,est
1011,avian-sim,optimal,11,18,0,1.22,0.039168,48,200,2X,500,0.5490666666666671,0.35237777777777735,est
1012,avian-sim,optimal,12,14,0,3.08,0.038692,48,200,2X,500,0.5413999999999999,0.3525555555555555,est
1013,avian-sim,optimal,13,12,0,3.09,0.039284,48,200,2X,500,0.5454444444444456,0.35059999999999986,est
1014,avian-sim,optimal,14,6,0,3.09,0.041744,48,200,2X,500,0.5392444444444453,0.35419999999999985,est
1015,avian-sim,optimal,15,8,0,3.08,0.038796,48,200,2X,500,0.5440000000000011,0.35491111111111073,est
1016,avian-sim,optimal,16,12,0,3.06,0.039108,48,200,2X,500,0.5424666666666673,0.35273333333333334,est
1017,avian-sim,optimal,17,14,0,3.14,0.038788,48,200,2X,500,0.5428000000000004,0.3566888888888889,est
1018,avian-sim,optimal,18,10,0,3.08,0.039468,48,200,2X,500,0.5353111111111117,0.35311111111111093,est
1019,avian-sim,optimal,19,8,0,3.06,0.039836,48,200,2X,500,0.5460444444444454,0.3547111111111113,est
1020,avian-sim,QR,0,30,0,17.3,0.105388,48,50,2X,500,0.5431777777777778,0.3538666666666666,est
1021,avian-sim,QR,1,34,0,17.6,0.10194,48,50,2X,500,0.5377111111111125,0.3527777777777777,est
1022,avian-sim,QR,2,40,0,19.06,0.100324,48,50,2X,500,0.5404444444444453,0.3543333333333323,est
1023,avian-sim,QR,3,24,0,18.02,0.103516,48,50,2X,500,0.5450222222222241,0.3550444444444442,est
1024,avian-sim,QR,4,28,0,17.83,0.100296,48,50,2X,500,0.6179333333333336,0.35077777777777797,est
1025,avian-sim,QR,5,30,0,18.15,0.1036,48,50,2X,500,0.6148666666666663,0.35206666666666614,est
1026,avian-sim,QR,6,26,0,17.37,0.101848,48,50,2X,500,0.6209333333333327,0.3550222222222218,est
1027,avian-sim,QR,7,28,0,18.65,0.100384,48,50,2X,500,0.6170888888888888,0.35166666666666635,est
1028,avian-sim,QR,8,34,0,18.81,0.105,48,50,2X,500,0.6215777777777773,0.35588888888888903,est
1029,avian-sim,QR,9,32,0,17.09,0.103352,48,50,2X,500,0.6176666666666655,0.35284444444444385,est
1030,avian-sim,QR,10,36,0,18.49,0.101212,48,50,2X,500,0.5462666666666672,0.35728888888888877,est
1031,avian-sim,QR,11,42,0,18.17,0.101548,48,50,2X,500,0.5490666666666671,0.35237777777777735,est
1032,avian-sim,QR,12,40,0,17.89,0.100792,48,50,2X,500,0.5413999999999999,0.3525555555555555,est
1033,avian-sim,QR,13,28,0,17.5,0.10062,48,50,2X,500,0.5454444444444456,0.35059999999999986,est
1034,avian-sim,QR,14,34,0,17.95,0.100248,48,50,2X,500,0.5392444444444453,0.35419999999999985,est
1035,avian-sim,QR,15,28,0,17.28,0.100736,48,50,2X,500,0.5440000000000011,0.35491111111111073,est
1036,avian-sim,QR,16,32,0,48.41,0.104072,48,50,2X,500,0.5424666666666673,0.35273333333333334,est
1037,avian-sim,QR,17,22,0,46.55,0.100872,48,50,2X,500,0.5428000000000004,0.3566888888888889,est
1038,avian-sim,QR,18,34,0,46.5,0.101912,48,50,2X,500,0.5353111111111117,0.35311111111111093,est
1039,avian-sim,QR,19,42,0,49.07,0.10088,48,50,2X,500,0.5460444444444454,0.3547111111111113,est
1040,avian-sim,QR*,0,30,0,16.82,0.102032,48,50,2X,500,0.5431777777777778,0.3538666666666666,est
1041,avian-sim,QR*,1,28,0,17.16,0.100328,48,50,2X,500,0.5377111111111125,0.3527777777777777,est
1042,avian-sim,QR*,2,34,0,18.52,0.100728,48,50,2X,500,0.5404444444444453,0.3543333333333323,est
1043,avian-sim,QR*,3,20,0,17.1,0.100964,48,50,2X,500,0.5450222222222241,0.3550444444444442,est
1044,avian-sim,QR*,4,28,0,17.32,0.101992,48,50,2X,500,0.6179333333333336,0.35077777777777797,est
1045,avian-sim,QR*,5,30,0,17.35,0.102092,48,50,2X,500,0.6148666666666663,0.35206666666666614,est
1046,avian-sim,QR*,6,24,0,16.86,0.1022,48,50,2X,500,0.6209333333333327,0.3550222222222218,est
1047,avian-sim,QR*,7,28,0,16.86,0.100524,48,50,2X,500,0.6170888888888888,0.35166666666666635,est
1048,avian-sim,QR*,8,32,0,17.84,0.103296,48,50,2X,500,0.6215777777777773,0.35588888888888903,est
1049,avian-sim,QR*,9,32,0,16.04,0.107432,48,50,2X,500,0.6176666666666655,0.35284444444444385,est
1050,avian-sim,QR*,10,36,0,17.92,0.10538,48,50,2X,500,0.5462666666666672,0.35728888888888877,est
1051,avian-sim,QR*,11,40,0,17.77,0.10198,48,50,2X,500,0.5490666666666671,0.35237777777777735,est
1052,avian-sim,QR*,12,28,0,15.82,0.102176,48,50,2X,500,0.5413999999999999,0.3525555555555555,est
1053,avian-sim,QR*,13,28,0,17.75,0.101656,48,50,2X,500,0.5454444444444456,0.35059999999999986,est
1054,avian-sim,QR*,14,22,0,17.74,0.1017,48,50,2X,500,0.5392444444444453,0.35419999999999985,est
1055,avian-sim,QR*,15,30,0,16.36,0.103504,48,50,2X,500,0.5440000000000011,0.35491111111111073,est
1056,avian-sim,QR*,16,38,0,47.65,0.100744,48,50,2X,500,0.5424666666666673,0.35273333333333334,est
1057,avian-sim,QR*,17,34,0,47.92,0.101676,48,50,2X,500,0.5428000000000004,0.3566888888888889,est
1058,avian-sim,QR*,18,26,0,45.63,0.100784,48,50,2X,500,0.5353111111111117,0.35311111111111093,est
1059,avian-sim,QR*,19,36,0,48.4,0.101448,48,50,2X,500,0.5460444444444454,0.3547111111111113,est
1060,avian-sim,optimal,0,20,0,1.25,0.044136,48,50,2X,500,0.5431777777777778,0.3538666666666666,est
1061,avian-sim,optimal,1,26,0,1.25,0.038836,48,50,2X,500,0.5377111111111125,0.3527777777777777,est
1062,avian-sim,optimal,2,28,0,1.25,0.04416,48,50,2X,500,0.5404444444444453,0.3543333333333323,est
1063,avian-sim,optimal,3,14,0,1.25,0.03854,48,50,2X,500,0.5450222222222241,0.3550444444444442,est
1064,avian-sim,optimal,4,16,0,1.25,0.039876,48,50,2X,500,0.6179333333333336,0.35077777777777797,est
1065,avian-sim,optimal,5,20,0,1.25,0.040208,48,50,2X,500,0.6148666666666663,0.35206666666666614,est
1066,avian-sim,optimal,6,18,0,1.26,0.039328,48,50,2X,500,0.6209333333333327,0.3550222222222218,est
1067,avian-sim,optimal,7,16,0,1.22,0.038352,48,50,2X,500,0.6170888888888888,0.35166666666666635,est
1068,avian-sim,optimal,8,24,0,1.23,0.038708,48,50,2X,500,0.6215777777777773,0.35588888888888903,est
1069,avian-sim,optimal,9,22,0,1.23,0.039336,48,50,2X,500,0.6176666666666655,0.35284444444444385,est
1070,avian-sim,optimal,10,26,0,1.25,0.038808,48,50,2X,500,0.5462666666666672,0.35728888888888877,est
1071,avian-sim,optimal,11,24,0,1.26,0.039888,48,50,2X,500,0.5490666666666671,0.35237777777777735,est
1072,avian-sim,optimal,12,22,0,3.06,0.038556,48,50,2X,500,0.5413999999999999,0.3525555555555555,est
1073,avian-sim,optimal,13,20,0,3.16,0.039424,48,50,2X,500,0.5454444444444456,0.35059999999999986,est
1074,avian-sim,optimal,14,12,0,3.07,0.039864,48,50,2X,500,0.5392444444444453,0.35419999999999985,est
1075,avian-sim,optimal,15,22,0,3.14,0.039096,48,50,2X,500,0.5440000000000011,0.35491111111111073,est
1076,avian-sim,optimal,16,24,0,3.14,0.039712,48,50,2X,500,0.5424666666666673,0.35273333333333334,est
1077,avian-sim,optimal,17,16,0,3.1,0.040348,48,50,2X,500,0.5428000000000004,0.3566888888888889,est
1078,avian-sim,optimal,18,16,0,3.14,0.0385,48,50,2X,500,0.5353111111111117,0.35311111111111093,est
1079,avian-sim,optimal,19,20,0,3.1,0.039684,48,50,2X,500,0.5460444444444454,0.3547111111111113,est
