,dataset,method,qrcoef,qrratio,replicate,cd,acc,times,memgb,n,k,length,gtee,ad,gtype
778,ASTRAL-III,QR (LE),1.000000e-01,1,28,12,0,57.68,0.222496,101,1000,800,,,est
779,ASTRAL-III,QR (LE),1.000000e-01,1,29,12,0,56.61,0.224528,101,1000,800,,,est
780,ASTRAL-III,QR (LE),1.000000e-01,1,30,10,0,56.09,0.22144,101,1000,800,,,est
781,ASTRAL-III,QR (LE),1.000000e-01,1,31,6,0,61.99,0.219728,101,1000,800,,,est
782,ASTRAL-III,QR (LE),1.000000e-01,1,32,18,0,54.54,0.218668,101,1000,800,,,est
783,ASTRAL-III,QR (LE),1.000000e-01,1,33,8,0,52.24,0.2194,101,1000,800,,,est
784,ASTRAL-III,QR (LE),1.000000e-01,1,34,8,0,49.77,0.221844,101,1000,800,,,est
785,ASTRAL-III,QR (LE),1.000000e-01,1,35,10,0,50.99,0.221184,101,1000,800,,,est
786,ASTRAL-III,QR (LE),1.000000e-01,1,36,0,1,49.69,0.221384,101,1000,800,,,est
787,ASTRAL-III,QR (LE),1.000000e-01,1,37,6,0,55.44,0.219232,101,1000,800,,,est
788,ASTRAL-III,QR (LE),1.000000e-01,1,38,0,1,49.58,0.220808,101,1000,800,,,est
789,ASTRAL-III,QR (LE),1.000000e-01,1,39,10,0,47.37,0.222088,101,1000,800,,,est
790,ASTRAL-III,QR (LE),1.000000e-01,1,40,0,1,65.97,0.221304,101,1000,800,,,est
791,ASTRAL-III,QR (LE),1.000000e-01,1,41,0,1,62.96,0.219524,101,1000,800,,,est
792,ASTRAL-III,QR (LE),1.000000e-01,1,42,0,1,67.07,0.219876,101,1000,800,,,est
793,ASTRAL-III,QR (LE),1.000000e-01,1,43,0,1,64.21,0.219536,101,1000,800,,,est
794,ASTRAL-III,QR (LE),1.000000e-01,1,44,0,1,67.52,0.219152,101,1000,800,,,est
795,ASTRAL-III,QR (LE),1.000000e-01,1,45,8,0,65.11,0.221204,101,1000,800,,,est
796,ASTRAL-III,QR (LE),1.000000e-01,1,46,4,0,66.27,0.219208,101,1000,800,,,est
797,ASTRAL-III,QR (LE),1.000000e-01,1,47,16,0,67.84,0.218112,101,1000,800,,,est
798,ASTRAL-III,QR (LE),1.000000e-01,1,48,12,0,67.15,0.219116,101,1000,800,,,est
799,ASTRAL-III,QR (LE),1.000000e-01,1,49,6,0,64.56,0.218528,101,1000,800,,,est
800,ASTRAL-III,QR (LE),1.000000e+00,1,0,8,0,61.08,0.220912,101,1000,800,,,est
801,ASTRAL-III,QR (LE),1.000000e+00,1,1,20,0,66.97,0.21952,101,1000,800,,,est
802,ASTRAL-III,QR (LE),1.000000e+00,1,2,28,0,58.29,0.228064,101,1000,800,,,est
803,ASTRAL-III,QR (LE),1.000000e+00,1,3,20,0,66.38,0.22038,101,1000,800,,,est
804,ASTRAL-III,QR (LE),1.000000e+00,1,4,18,0,65.74,0.222288,101,1000,800,,,est
805,ASTRAL-III,QR (LE),1.000000e+00,1,5,14,0,63.99,0.221492,101,1000,800,,,est
806,ASTRAL-III,QR (LE),1.000000e+00,1,6,14,0,64.51,0.219124,101,1000,800,,,est
807,ASTRAL-III,QR (LE),1.000000e+00,1,7,30,0,58.79,0.219704,101,1000,800,,,est
808,ASTRAL-III,QR (LE),1.000000e+00,1,8,18,0,64.73,0.222652,101,1000,800,,,est
809,ASTRAL-III,QR (LE),1.000000e+00,1,9,22,0,66.46,0.220484,101,1000,800,,,est
810,ASTRAL-III,QR (LE),1.000000e+00,1,10,14,0,65.74,0.220304,101,1000,800,,,est
811,ASTRAL-III,QR (LE),1.000000e+00,1,11,14,0,57.91,0.219236,101,1000,800,,,est
812,ASTRAL-III,QR (LE),1.000000e+00,1,12,12,0,66.03,0.2189,101,1000,800,,,est
813,ASTRAL-III,QR (LE),1.000000e+00,1,13,18,0,66.7,0.21904,101,1000,800,,,est
814,ASTRAL-III,QR (LE),1.000000e+00,1,14,24,0,64.81,0.21876,101,1000,800,,,est
815,ASTRAL-III,QR (LE),1.000000e+00,1,15,14,0,66.6,0.2217,101,1000,800,,,est
816,ASTRAL-III,QR (LE),1.000000e+00,1,16,14,0,66.89,0.218492,101,1000,800,,,est
817,ASTRAL-III,QR (LE),1.000000e+00,1,17,18,0,66.32,0.22144,101,1000,800,,,est
818,ASTRAL-III,QR (LE),1.000000e+00,1,18,16,0,94.83,0.221676,101,1000,800,,,est
819,ASTRAL-III,QR (LE),1.000000e+00,1,19,16,0,66.93,0.219688,101,1000,800,,,est
820,ASTRAL-III,QR (LE),1.000000e+00,1,20,26,0,69.09,0.218796,101,1000,800,,,est
821,ASTRAL-III,QR (LE),1.000000e+00,1,21,18,0,59.37,0.2209,101,1000,800,,,est
822,ASTRAL-III,QR (LE),1.000000e+00,1,22,14,0,65.6,0.220084,101,1000,800,,,est
823,ASTRAL-III,QR (LE),1.000000e+00,1,23,8,0,64.8,0.220864,101,1000,800,,,est
824,ASTRAL-III,QR (LE),1.000000e+00,1,24,18,0,65.12,0.218436,101,1000,800,,,est
825,ASTRAL-III,QR (LE),1.000000e+00,1,25,26,0,53.44,0.219692,101,1000,800,,,est
826,ASTRAL-III,QR (LE),1.000000e+00,1,26,20,0,57.13,0.223,101,1000,800,,,est
827,ASTRAL-III,QR (LE),1.000000e+00,1,27,20,0,56.97,0.21906,101,1000,800,,,est
828,ASTRAL-III,QR (LE),1.000000e+00,1,28,18,0,57.21,0.220032,101,1000,800,,,est
829,ASTRAL-III,QR (LE),1.000000e+00,1,29,20,0,56.72,0.218716,101,1000,800,,,est
830,ASTRAL-III,QR (LE),1.000000e+00,1,30,10,0,51.67,0.225652,101,1000,800,,,est
831,ASTRAL-III,QR (LE),1.000000e+00,1,31,16,0,59.73,0.219712,101,1000,800,,,est
832,ASTRAL-III,QR (LE),1.000000e+00,1,32,18,0,53.35,0.221488,101,1000,800,,,est
833,ASTRAL-III,QR (LE),1.000000e+00,1,33,30,0,53.24,0.222924,101,1000,800,,,est
834,ASTRAL-III,QR (LE),1.000000e+00,1,34,20,0,53.06,0.218368,101,1000,800,,,est
835,ASTRAL-III,QR (LE),1.000000e+00,1,35,10,0,50.82,0.220504,101,1000,800,,,est
836,ASTRAL-III,QR (LE),1.000000e+00,1,36,18,0,50.6,0.21898,101,1000,800,,,est
837,ASTRAL-III,QR (LE),1.000000e+00,1,37,20,0,55.59,0.220328,101,1000,800,,,est
838,ASTRAL-III,QR (LE),1.000000e+00,1,38,26,0,55.47,0.220996,101,1000,800,,,est
839,ASTRAL-III,QR (LE),1.000000e+00,1,39,10,0,48.16,0.220216,101,1000,800,,,est
840,ASTRAL-III,QR (LE),1.000000e+00,1,40,22,0,63.45,0.220708,101,1000,800,,,est
841,ASTRAL-III,QR (LE),1.000000e+00,1,41,8,0,64.8,0.221608,101,1000,800,,,est
842,ASTRAL-III,QR (LE),1.000000e+00,1,42,24,0,67.42,0.221856,101,1000,800,,,est
843,ASTRAL-III,QR (LE),1.000000e+00,1,43,24,0,67.1,0.224612,101,1000,800,,,est
844,ASTRAL-III,QR (LE),1.000000e+00,1,44,20,0,57.62,0.222464,101,1000,800,,,est
845,ASTRAL-III,QR (LE),1.000000e+00,1,45,22,0,57.9,0.221288,101,1000,800,,,est
846,ASTRAL-III,QR (LE),1.000000e+00,1,46,20,0,66.67,0.221004,101,1000,800,,,est
847,ASTRAL-III,QR (LE),1.000000e+00,1,47,12,0,68.15,0.218756,101,1000,800,,,est
848,ASTRAL-III,QR (LE),1.000000e+00,1,48,24,0,67.69,0.218512,101,1000,800,,,est
849,ASTRAL-III,QR (LE),1.000000e+00,1,49,18,0,67.42,0.222004,101,1000,800,,,est
850,ASTRAL-III,QR (LE),1.000000e+01,1,0,8,0,58.5,0.220268,101,1000,800,,,est
851,ASTRAL-III,QR (LE),1.000000e+01,1,1,16,0,66.54,0.221788,101,1000,800,,,est
852,ASTRAL-III,QR (LE),1.000000e+01,1,2,28,0,67.17,0.221612,101,1000,800,,,est
853,ASTRAL-III,QR (LE),1.000000e+01,1,3,20,0,66.34,0.219312,101,1000,800,,,est
854,ASTRAL-III,QR (LE),1.000000e+01,1,4,20,0,66.73,0.222924,101,1000,800,,,est
855,ASTRAL-III,QR (LE),1.000000e+01,1,5,14,0,63.66,0.218992,101,1000,800,,,est
856,ASTRAL-III,QR (LE),1.000000e+01,1,6,14,0,57.72,0.220152,101,1000,800,,,est
857,ASTRAL-III,QR (LE),1.000000e+01,1,7,30,0,65.0,0.226588,101,1000,800,,,est
858,ASTRAL-III,QR (LE),1.000000e+01,1,8,18,0,64.51,0.219932,101,1000,800,,,est
859,ASTRAL-III,QR (LE),1.000000e+01,1,9,22,0,59.15,0.221144,101,1000,800,,,est
860,ASTRAL-III,QR (LE),1.000000e+01,1,10,14,0,65.92,0.219072,101,1000,800,,,est
861,ASTRAL-III,QR (LE),1.000000e+01,1,11,14,0,65.34,0.21908,101,1000,800,,,est
862,ASTRAL-III,QR (LE),1.000000e+01,1,12,12,0,66.06,0.218844,101,1000,800,,,est
863,ASTRAL-III,QR (LE),1.000000e+01,1,13,18,0,66.76,0.219084,101,1000,800,,,est
864,ASTRAL-III,QR (LE),1.000000e+01,1,14,24,0,64.54,0.218964,101,1000,800,,,est
865,ASTRAL-III,QR (LE),1.000000e+01,1,15,16,0,66.36,0.219884,101,1000,800,,,est
866,ASTRAL-III,QR (LE),1.000000e+01,1,16,14,0,65.18,0.218436,101,1000,800,,,est
867,ASTRAL-III,QR (LE),1.000000e+01,1,17,18,0,59.01,0.220004,101,1000,800,,,est
868,ASTRAL-III,QR (LE),1.000000e+01,1,18,16,0,94.94,0.218892,101,1000,800,,,est
869,ASTRAL-III,QR (LE),1.000000e+01,1,19,18,0,66.62,0.218252,101,1000,800,,,est
870,ASTRAL-III,QR (LE),1.000000e+01,1,20,26,0,67.32,0.220972,101,1000,800,,,est
871,ASTRAL-III,QR (LE),1.000000e+01,1,21,18,0,66.81,0.219744,101,1000,800,,,est
872,ASTRAL-III,QR (LE),1.000000e+01,1,22,20,0,66.46,0.220884,101,1000,800,,,est
873,ASTRAL-III,QR (LE),1.000000e+01,1,23,8,0,65.08,0.219976,101,1000,800,,,est
874,ASTRAL-III,QR (LE),1.000000e+01,1,24,18,0,64.1,0.21858,101,1000,800,,,est
875,ASTRAL-III,QR (LE),1.000000e+01,1,25,26,0,53.23,0.219176,101,1000,800,,,est
876,ASTRAL-III,QR (LE),1.000000e+01,1,26,20,0,56.45,0.2228,101,1000,800,,,est
877,ASTRAL-III,QR (LE),1.000000e+01,1,27,20,0,56.87,0.22102,101,1000,800,,,est
878,ASTRAL-III,QR (LE),1.000000e+01,1,28,18,0,57.13,0.221208,101,1000,800,,,est
879,ASTRAL-III,QR (LE),1.000000e+01,1,29,18,0,56.82,0.219356,101,1000,800,,,est
880,ASTRAL-III,QR (LE),1.000000e+01,1,30,10,0,51.66,0.21966,101,1000,800,,,est
881,ASTRAL-III,QR (LE),1.000000e+01,1,31,16,0,59.86,0.220268,101,1000,800,,,est
882,ASTRAL-III,QR (LE),1.000000e+01,1,32,26,0,53.96,0.221448,101,1000,800,,,est
883,ASTRAL-III,QR (LE),1.000000e+01,1,33,30,0,53.24,0.219292,101,1000,800,,,est
884,ASTRAL-III,QR (LE),1.000000e+01,1,34,20,0,54.2,0.220608,101,1000,800,,,est
885,ASTRAL-III,QR (LE),1.000000e+01,1,35,10,0,50.7,0.221124,101,1000,800,,,est
886,ASTRAL-III,QR (LE),1.000000e+01,1,36,18,0,50.9,0.221056,101,1000,800,,,est
887,ASTRAL-III,QR (LE),1.000000e+01,1,37,20,0,54.76,0.21874,101,1000,800,,,est
888,ASTRAL-III,QR (LE),1.000000e+01,1,38,26,0,54.6,0.222064,101,1000,800,,,est
889,ASTRAL-III,QR (LE),1.000000e+01,1,39,10,0,47.98,0.223336,101,1000,800,,,est
890,ASTRAL-III,QR (LE),1.000000e+01,1,40,22,0,65.92,0.225,101,1000,800,,,est
891,ASTRAL-III,QR (LE),1.000000e+01,1,41,8,0,57.83,0.219872,101,1000,800,,,est
892,ASTRAL-III,QR (LE),1.000000e+01,1,42,24,0,67.16,0.218436,101,1000,800,,,est
893,ASTRAL-III,QR (LE),1.000000e+01,1,43,24,0,67.3,0.221524,101,1000,800,,,est
894,ASTRAL-III,QR (LE),1.000000e+01,1,44,20,0,65.52,0.221956,101,1000,800,,,est
895,ASTRAL-III,QR (LE),1.000000e+01,1,45,22,0,57.69,0.22188,101,1000,800,,,est
896,ASTRAL-III,QR (LE),1.000000e+01,1,46,20,0,60.6,0.2199,101,1000,800,,,est
897,ASTRAL-III,QR (LE),1.000000e+01,1,47,16,0,60.23,0.221356,101,1000,800,,,est
898,ASTRAL-III,QR (LE),1.000000e+01,1,48,24,0,66.3,0.218832,101,1000,800,,,est
899,ASTRAL-III,QR (LE),1.000000e+01,1,49,18,0,57.6,0.220324,101,1000,800,,,est
900,ASTRAL-III,QR (LE),1.000000e+02,1,0,8,0,67.38,0.218892,101,1000,800,,,est
901,ASTRAL-III,QR (LE),1.000000e+02,1,1,20,0,96.85,0.219848,101,1000,800,,,est
902,ASTRAL-III,QR (LE),1.000000e+02,1,2,28,0,58.07,0.221672,101,1000,800,,,est
903,ASTRAL-III,QR (LE),1.000000e+02,1,3,22,0,59.08,0.220264,101,1000,800,,,est
904,ASTRAL-III,QR (LE),1.000000e+02,1,4,20,0,66.67,0.2192,101,1000,800,,,est
905,ASTRAL-III,QR (LE),1.000000e+02,1,5,14,0,57.0,0.219716,101,1000,800,,,est
906,ASTRAL-III,QR (LE),1.000000e+02,1,6,14,0,65.13,0.220792,101,1000,800,,,est
907,ASTRAL-III,QR (LE),1.000000e+02,1,7,30,0,64.62,0.221244,101,1000,800,,,est
908,ASTRAL-III,QR (LE),1.000000e+02,1,8,18,0,57.83,0.218448,101,1000,800,,,est
909,ASTRAL-III,QR (LE),1.000000e+02,1,9,22,0,66.01,0.2184,101,1000,800,,,est
910,ASTRAL-III,QR (LE),1.000000e+02,1,10,14,0,66.27,0.218992,101,1000,800,,,est
911,ASTRAL-III,QR (LE),1.000000e+02,1,11,14,0,64.76,0.2228,101,1000,800,,,est
912,ASTRAL-III,QR (LE),1.000000e+02,1,12,12,0,66.04,0.222156,101,1000,800,,,est
913,ASTRAL-III,QR (LE),1.000000e+02,1,13,18,0,67.02,0.220936,101,1000,800,,,est
914,ASTRAL-III,QR (LE),1.000000e+02,1,14,24,0,64.64,0.225144,101,1000,800,,,est
915,ASTRAL-III,QR (LE),1.000000e+02,1,15,12,0,65.62,0.224468,101,1000,800,,,est
916,ASTRAL-III,QR (LE),1.000000e+02,1,16,14,0,66.47,0.219692,101,1000,800,,,est
917,ASTRAL-III,QR (LE),1.000000e+02,1,17,18,0,59.22,0.218712,101,1000,800,,,est
918,ASTRAL-III,QR (LE),1.000000e+02,1,18,16,0,66.11,0.218476,101,1000,800,,,est
919,ASTRAL-III,QR (LE),1.000000e+02,1,19,18,0,65.56,0.218832,101,1000,800,,,est
920,ASTRAL-III,QR (LE),1.000000e+02,1,20,26,0,68.62,0.218456,101,1000,800,,,est
921,ASTRAL-III,QR (LE),1.000000e+02,1,21,18,0,67.34,0.221304,101,1000,800,,,est
922,ASTRAL-III,QR (LE),1.000000e+02,1,22,20,0,65.81,0.21828,101,1000,800,,,est
923,ASTRAL-III,QR (LE),1.000000e+02,1,23,8,0,57.86,0.221272,101,1000,800,,,est
924,ASTRAL-III,QR (LE),1.000000e+02,1,24,18,0,64.32,0.219312,101,1000,800,,,est
925,ASTRAL-III,QR (LE),1.000000e+02,1,25,26,0,53.76,0.221868,101,1000,800,,,est
926,ASTRAL-III,QR (LE),1.000000e+02,1,26,20,0,56.94,0.218584,101,1000,800,,,est
927,ASTRAL-III,QR (LE),1.000000e+02,1,27,20,0,56.14,0.218636,101,1000,800,,,est
928,ASTRAL-III,QR (LE),1.000000e+02,1,28,18,0,52.33,0.219184,101,1000,800,,,est
929,ASTRAL-III,QR (LE),1.000000e+02,1,29,20,0,56.67,0.218404,101,1000,800,,,est
930,ASTRAL-III,QR (LE),1.000000e+02,1,30,10,0,52.05,0.21912,101,1000,800,,,est
931,ASTRAL-III,QR (LE),1.000000e+02,1,31,16,0,53.07,0.219844,101,1000,800,,,est
932,ASTRAL-III,QR (LE),1.000000e+02,1,32,22,0,54.19,0.21978,101,1000,800,,,est
933,ASTRAL-III,QR (LE),1.000000e+02,1,33,30,0,52.86,0.219948,101,1000,800,,,est
934,ASTRAL-III,QR (LE),1.000000e+02,1,34,20,0,49.98,0.219652,101,1000,800,,,est
935,ASTRAL-III,QR (LE),1.000000e+02,1,35,10,0,50.7,0.222048,101,1000,800,,,est
936,ASTRAL-III,QR (LE),1.000000e+02,1,36,18,0,50.83,0.220176,101,1000,800,,,est
937,ASTRAL-III,QR (LE),1.000000e+02,1,37,20,0,55.38,0.221428,101,1000,800,,,est
938,ASTRAL-III,QR (LE),1.000000e+02,1,38,26,0,53.84,0.218468,101,1000,800,,,est
939,ASTRAL-III,QR (LE),1.000000e+02,1,39,10,0,47.67,0.219536,101,1000,800,,,est
940,ASTRAL-III,QR (LE),1.000000e+02,1,40,22,0,66.75,0.219176,101,1000,800,,,est
941,ASTRAL-III,QR (LE),1.000000e+02,1,41,8,0,64.25,0.222152,101,1000,800,,,est
942,ASTRAL-III,QR (LE),1.000000e+02,1,42,24,0,67.58,0.220196,101,1000,800,,,est
943,ASTRAL-III,QR (LE),1.000000e+02,1,43,24,0,66.8,0.220968,101,1000,800,,,est
944,ASTRAL-III,QR (LE),1.000000e+02,1,44,20,0,66.01,0.223132,101,1000,800,,,est
945,ASTRAL-III,QR (LE),1.000000e+02,1,45,24,0,65.03,0.224504,101,1000,800,,,est
946,ASTRAL-III,QR (LE),1.000000e+02,1,46,20,0,66.09,0.218332,101,1000,800,,,est
947,ASTRAL-III,QR (LE),1.000000e+02,1,47,16,0,68.2,0.218108,101,1000,800,,,est
948,ASTRAL-III,QR (LE),1.000000e+02,1,48,24,0,60.31,0.223284,101,1000,800,,,est
949,ASTRAL-III,QR (LE),1.000000e+02,1,49,18,0,64.65,0.218716,101,1000,800,,,est
950,ASTRAL-III,QR (LE),1.000000e+03,1,0,8,0,68.11,0.219576,101,1000,800,,,est
951,ASTRAL-III,QR (LE),1.000000e+03,1,1,16,0,96.53,0.22194,101,1000,800,,,est
952,ASTRAL-III,QR (LE),1.000000e+03,1,2,28,0,65.84,0.219556,101,1000,800,,,est
953,ASTRAL-III,QR (LE),1.000000e+03,1,3,20,0,65.55,0.22134,101,1000,800,,,est
954,ASTRAL-III,QR (LE),1.000000e+03,1,4,20,0,66.76,0.225312,101,1000,800,,,est
955,ASTRAL-III,QR (LE),1.000000e+03,1,5,14,0,64.21,0.221036,101,1000,800,,,est
956,ASTRAL-III,QR (LE),1.000000e+03,1,6,14,0,65.75,0.225096,101,1000,800,,,est
957,ASTRAL-III,QR (LE),1.000000e+03,1,7,30,0,59.27,0.219324,101,1000,800,,,est
958,ASTRAL-III,QR (LE),1.000000e+03,1,8,18,0,57.17,0.218928,101,1000,800,,,est
959,ASTRAL-III,QR (LE),1.000000e+03,1,9,22,0,65.27,0.22058,101,1000,800,,,est
960,ASTRAL-III,QR (LE),1.000000e+03,1,10,14,0,65.8,0.219516,101,1000,800,,,est
961,ASTRAL-III,QR (LE),1.000000e+03,1,11,14,0,65.52,0.219608,101,1000,800,,,est
962,ASTRAL-III,QR (LE),1.000000e+03,1,12,12,0,65.7,0.219312,101,1000,800,,,est
963,ASTRAL-III,QR (LE),1.000000e+03,1,13,18,0,59.46,0.221436,101,1000,800,,,est
964,ASTRAL-III,QR (LE),1.000000e+03,1,14,24,0,57.98,0.221024,101,1000,800,,,est
965,ASTRAL-III,QR (LE),1.000000e+03,1,15,16,0,65.82,0.221472,101,1000,800,,,est
966,ASTRAL-III,QR (LE),1.000000e+03,1,16,14,0,66.07,0.220724,101,1000,800,,,est
967,ASTRAL-III,QR (LE),1.000000e+03,1,17,18,0,65.83,0.22006,101,1000,800,,,est
968,ASTRAL-III,QR (LE),1.000000e+03,1,18,16,0,65.94,0.2206,101,1000,800,,,est
969,ASTRAL-III,QR (LE),1.000000e+03,1,19,14,0,66.09,0.2187,101,1000,800,,,est
970,ASTRAL-III,QR (LE),1.000000e+03,1,20,30,0,67.23,0.21976,101,1000,800,,,est
971,ASTRAL-III,QR (LE),1.000000e+03,1,21,18,0,66.88,0.220096,101,1000,800,,,est
972,ASTRAL-III,QR (LE),1.000000e+03,1,22,20,0,66.85,0.21936,101,1000,800,,,est
973,ASTRAL-III,QR (LE),1.000000e+03,1,23,8,0,63.64,0.222084,101,1000,800,,,est
974,ASTRAL-III,QR (LE),1.000000e+03,1,24,18,0,64.06,0.222772,101,1000,800,,,est
975,ASTRAL-III,QR (LE),1.000000e+03,1,25,28,0,52.38,0.222336,101,1000,800,,,est
976,ASTRAL-III,QR (LE),1.000000e+03,1,26,20,0,56.67,0.218472,101,1000,800,,,est
977,ASTRAL-III,QR (LE),1.000000e+03,1,27,20,0,55.72,0.218804,101,1000,800,,,est
978,ASTRAL-III,QR (LE),1.000000e+03,1,28,18,0,52.28,0.221428,101,1000,800,,,est
979,ASTRAL-III,QR (LE),1.000000e+03,1,29,18,0,56.2,0.218836,101,1000,800,,,est
980,ASTRAL-III,QR (LE),1.000000e+03,1,30,10,0,52.52,0.218416,101,1000,800,,,est
981,ASTRAL-III,QR (LE),1.000000e+03,1,31,16,0,52.9,0.219788,101,1000,800,,,est
982,ASTRAL-III,QR (LE),1.000000e+03,1,32,22,0,53.95,0.219748,101,1000,800,,,est
983,ASTRAL-III,QR (LE),1.000000e+03,1,33,30,0,52.79,0.220648,101,1000,800,,,est
984,ASTRAL-III,QR (LE),1.000000e+03,1,34,20,0,49.37,0.2219,101,1000,800,,,est
985,ASTRAL-III,QR (LE),1.000000e+03,1,35,10,0,51.4,0.220208,101,1000,800,,,est
986,ASTRAL-III,QR (LE),1.000000e+03,1,36,18,0,50.06,0.218204,101,1000,800,,,est
987,ASTRAL-III,QR (LE),1.000000e+03,1,37,20,0,54.5,0.219856,101,1000,800,,,est
988,ASTRAL-III,QR (LE),1.000000e+03,1,38,26,0,55.07,0.2206,101,1000,800,,,est
989,ASTRAL-III,QR (LE),1.000000e+03,1,39,10,0,47.8,0.218496,101,1000,800,,,est
990,ASTRAL-III,QR (LE),1.000000e+03,1,40,22,0,66.55,0.218356,101,1000,800,,,est
991,ASTRAL-III,QR (LE),1.000000e+03,1,41,8,0,63.93,0.218476,101,1000,800,,,est
992,ASTRAL-III,QR (LE),1.000000e+03,1,42,24,0,59.19,0.21906,101,1000,800,,,est
993,ASTRAL-III,QR (LE),1.000000e+03,1,43,24,0,66.5,0.219792,101,1000,800,,,est
994,ASTRAL-III,QR (LE),1.000000e+03,1,44,16,0,57.11,0.220256,101,1000,800,,,est
995,ASTRAL-III,QR (LE),1.000000e+03,1,45,22,0,65.47,0.220084,101,1000,800,,,est
996,ASTRAL-III,QR (LE),1.000000e+03,1,46,20,0,66.69,0.218312,101,1000,800,,,est
997,ASTRAL-III,QR (LE),1.000000e+03,1,47,16,0,60.0,0.219476,101,1000,800,,,est
998,ASTRAL-III,QR (LE),1.000000e+03,1,48,24,0,68.41,0.220856,101,1000,800,,,est
999,ASTRAL-III,QR (LE),1.000000e+03,1,49,18,0,65.46,0.220264,101,1000,800,,,est
1000,ASTRAL-III,QR (LE),0.000000e+00,1,0,6,0,66.7,0.218284,101,1000,400,,,est
1001,ASTRAL-III,QR (LE),0.000000e+00,1,1,4,0,64.79,0.219136,101,1000,400,,,est
1002,ASTRAL-III,QR (LE),0.000000e+00,1,2,4,0,64.15,0.22846,101,1000,400,,,est
1003,ASTRAL-III,QR (LE),0.000000e+00,1,3,0,1,62.87,0.219976,101,1000,400,,,est
1004,ASTRAL-III,QR (LE),0.000000e+00,1,4,0,1,62.02,0.218272,101,1000,400,,,est
1005,ASTRAL-III,QR (LE),0.000000e+00,1,5,2,0,51.7,0.21902,101,1000,400,,,est
1006,ASTRAL-III,QR (LE),0.000000e+00,1,6,0,1,54.22,0.220912,101,1000,400,,,est
1007,ASTRAL-III,QR (LE),0.000000e+00,1,7,0,1,53.81,0.219728,101,1000,400,,,est
1008,ASTRAL-III,QR (LE),0.000000e+00,1,8,12,0,54.61,0.221532,101,1000,400,,,est
1009,ASTRAL-III,QR (LE),0.000000e+00,1,9,2,0,49.33,0.220144,101,1000,400,,,est
1010,ASTRAL-III,QR (LE),0.000000e+00,1,10,10,0,64.21,0.219228,101,1000,400,,,est
1011,ASTRAL-III,QR (LE),0.000000e+00,1,11,0,1,64.23,0.21918,101,1000,400,,,est
1012,ASTRAL-III,QR (LE),0.000000e+00,1,12,6,0,62.04,0.221872,101,1000,400,,,est
1013,ASTRAL-III,QR (LE),0.000000e+00,1,13,0,1,62.66,0.220128,101,1000,400,,,est
1014,ASTRAL-III,QR (LE),0.000000e+00,1,14,4,0,60.24,0.221912,101,1000,400,,,est
1015,ASTRAL-III,QR (LE),0.000000e+00,1,15,4,0,58.99,0.220168,101,1000,400,,,est
1016,ASTRAL-III,QR (LE),0.000000e+00,1,16,6,0,50.24,0.219772,101,1000,400,,,est
1017,ASTRAL-III,QR (LE),0.000000e+00,1,17,2,0,50.9,0.21998,101,1000,400,,,est
1018,ASTRAL-III,QR (LE),0.000000e+00,1,18,6,0,51.64,0.218536,101,1000,400,,,est
1019,ASTRAL-III,QR (LE),0.000000e+00,1,19,0,1,51.95,0.218832,101,1000,400,,,est
1020,ASTRAL-III,QR (LE),0.000000e+00,1,20,8,0,49.89,0.221304,101,1000,400,,,est
1021,ASTRAL-III,QR (LE),0.000000e+00,1,21,0,1,49.14,0.222576,101,1000,400,,,est
1022,ASTRAL-III,QR (LE),0.000000e+00,1,22,2,0,48.69,0.219532,101,1000,400,,,est
1023,ASTRAL-III,QR (LE),0.000000e+00,1,23,8,0,49.56,0.219192,101,1000,400,,,est
1024,ASTRAL-III,QR (LE),0.000000e+00,1,24,6,0,46.78,0.218572,101,1000,400,,,est
1025,ASTRAL-III,QR (LE),0.000000e+00,1,25,0,1,47.49,0.221596,101,1000,400,,,est
1026,ASTRAL-III,QR (LE),0.000000e+00,1,26,8,0,92.33,0.219604,101,1000,400,,,est
1027,ASTRAL-III,QR (LE),0.000000e+00,1,27,0,1,62.41,0.219324,101,1000,400,,,est
1028,ASTRAL-III,QR (LE),0.000000e+00,1,28,4,0,54.34,0.218536,101,1000,400,,,est
1029,ASTRAL-III,QR (LE),0.000000e+00,1,29,6,0,63.3,0.21854,101,1000,400,,,est
1030,ASTRAL-III,QR (LE),0.000000e+00,1,30,22,0,55.92,0.219952,101,1000,400,,,est
1031,ASTRAL-III,QR (LE),0.000000e+00,1,31,4,0,57.33,0.222292,101,1000,400,,,est
1032,ASTRAL-III,QR (LE),0.000000e+00,1,32,4,0,54.42,0.220008,101,1000,400,,,est
1033,ASTRAL-III,QR (LE),0.000000e+00,1,33,2,0,48.17,0.220524,101,1000,400,,,est
1034,ASTRAL-III,QR (LE),0.000000e+00,1,34,4,0,51.03,0.220656,101,1000,400,,,est
1035,ASTRAL-III,QR (LE),0.000000e+00,1,35,6,0,65.94,0.223044,101,1000,400,,,est
1036,ASTRAL-III,QR (LE),0.000000e+00,1,36,0,1,60.63,0.218432,101,1000,400,,,est
1037,ASTRAL-III,QR (LE),0.000000e+00,1,37,8,0,66.27,0.21986,101,1000,400,,,est
1038,ASTRAL-III,QR (LE),0.000000e+00,1,38,0,1,58.22,0.218988,101,1000,400,,,est
1039,ASTRAL-III,QR (LE),0.000000e+00,1,39,0,1,62.2,0.220548,101,1000,400,,,est
